date,count,username,secretion_type
2023-09-29,2,esloooz,"0"
2023-09-29,1,quimikuaxh,"0"
2023-09-30,1,AntiaMsv,"0"
2023-09-30,1,Falafas,"0"
2023-09-30,1,Jotajotahs,"0"
2023-09-30,1,Zeonx91,"0"
2023-09-30,1,esloooz,"0"
2023-09-30,1,quimikuaxh,"0"
2023-10-01,1,AntiaMsv,"0"
2023-10-01,1,Falafas,"0"
2023-10-01,2,HelloImNavy,"0"
2023-10-01,2,Jotajotahs,"0"
2023-10-01,1,Zeonx91,"0"
2023-10-01,1,quimikuaxh,"0"
2023-10-02,1,AntiaMsv,"0"
2023-10-02,3,Jotajotahs,"0"
2023-10-02,1,Zeonx91,"0"
2023-10-02,1,esloooz,"0"
2023-10-02,2,quimikuaxh,"0"
2023-10-03,2,AntiaMsv,"0"
2023-10-03,2,Falafas,"0"
2023-10-03,2,HelloImNavy,"0"
2023-10-03,1,Jotajotahs,"0"
2023-10-03,1,Zeonx91,"0"
2023-10-03,1,esloooz,"0"
2023-10-03,2,quimikuaxh,"0"
2023-10-04,1,Falafas,"0"
2023-10-04,2,HelloImNavy,"0"
2023-10-04,2,Jotajotahs,"0"
2023-10-04,2,Zeonx91,"0"
2023-10-04,1,esloooz,"0"
2023-10-04,1,quimikuaxh,"0"
2023-10-05,2,Falafas,"0"
2023-10-05,1,Jotajotahs,"0"
2023-10-05,1,Zeonx91,"0"
2023-10-05,1,esloooz,"0"
2023-10-05,2,quimikuaxh,"0"
2023-10-06,1,AntiaMsv,"0"
2023-10-06,1,Falafas,"0"
2023-10-06,1,HelloImNavy,"0"
2023-10-06,1,Jotajotahs,"0"
2023-10-06,1,Zeonx91,"0"
2023-10-06,1,esloooz,"0"
2023-10-06,1,quimikuaxh,"0"
2023-10-07,2,AntiaMsv,"0"
2023-10-07,1,Jotajotahs,"0"
2023-10-07,2,Zeonx91,"0"
2023-10-07,1,quimikuaxh,"0"
2023-10-08,1,Falafas,"0"
2023-10-08,1,Jotajotahs,"0"
2023-10-08,1,Zeonx91,"0"
2023-10-08,1,esloooz,"0"
2023-10-08,1,quimikuaxh,"0"
2023-10-09,2,AntiaMsv,"0"
2023-10-09,1,Falafas,"0"
2023-10-09,1,HelloImNavy,"0"
2023-10-09,2,Jotajotahs,"0"
2023-10-09,1,Zeonx91,"0"
2023-10-09,1,esloooz,"0"
2023-10-09,2,quimikuaxh,"0"
2023-10-10,1,AntiaMsv,"0"
2023-10-10,1,Falafas,"0"
2023-10-10,1,HelloImNavy,"0"
2023-10-10,1,Jotajotahs,"0"
2023-10-10,1,Yovarana,"0"
2023-10-10,2,Zeonx91,"0"
2023-10-10,1,esloooz,"0"
2023-10-10,3,quimikuaxh,"0"
2023-10-11,1,Falafas,"0"
2023-10-11,1,HelloImNavy,"0"
2023-10-11,1,Jotajotahs,"0"
2023-10-11,2,Zeonx91,"0"
2023-10-11,2,esloooz,"0"
2023-10-11,1,quimikuaxh,"0"
2023-10-12,1,AntiaMsv,"0"
2023-10-12,1,Falafas,"0"
2023-10-12,1,HelloImNavy,"0"
2023-10-12,1,Jotajotahs,"0"
2023-10-12,1,Zeonx91,"0"
2023-10-12,1,esloooz,"0"
2023-10-12,2,quimikuaxh,"0"
2023-10-13,1,Jotajotahs,"0"
2023-10-13,1,Zeonx91,"0"
2023-10-13,1,esloooz,"0"
2023-10-13,2,quimikuaxh,"0"
2023-10-14,1,AntiaMsv,"0"
2023-10-14,1,HelloImNavy,"0"
2023-10-14,2,Jotajotahs,"0"
2023-10-14,1,Zeonx91,"0"
2023-10-14,1,esloooz,"0"
2023-10-14,2,quimikuaxh,"0"
2023-10-15,2,AntiaMsv,"0"
2023-10-15,2,Jotajotahs,"0"
2023-10-15,1,Yovarana,"0"
2023-10-15,1,Zeonx91,"0"
2023-10-15,2,esloooz,"0"
2023-10-15,2,quimikuaxh,"0"
2023-10-16,1,AntiaMsv,"0"
2023-10-16,2,Jotajotahs,"0"
2023-10-16,2,Yovarana,"0"
2023-10-16,2,Zeonx91,"0"
2023-10-16,2,esloooz,"0"
2023-10-16,2,quimikuaxh,"0"
2023-10-17,1,AntiaMsv,"0"
2023-10-17,2,Jotajotahs,"0"
2023-10-17,1,Yovarana,"0"
2023-10-17,1,Zeonx91,"0"
2023-10-17,1,esloooz,"0"
2023-10-17,2,quimikuaxh,"0"
2023-10-18,1,AntiaMsv,"0"
2023-10-18,2,Jotajotahs,"0"
2023-10-18,1,Yovarana,"0"
2023-10-18,2,Zeonx91,"0"
2023-10-18,1,esloooz,"0"
2023-10-18,2,quimikuaxh,"0"
2023-10-19,1,AntiaMsv,"0"
2023-10-19,1,Jotajotahs,"0"
2023-10-19,2,Yovarana,"0"
2023-10-19,1,Zeonx91,"0"
2023-10-19,1,esloooz,"0"
2023-10-19,1,quimikuaxh,"0"
2023-10-20,1,AntiaMsv,"0"
2023-10-20,1,Jotajotahs,"0"
2023-10-20,2,Yovarana,"0"
2023-10-20,1,Zeonx91,"0"
2023-10-20,1,esloooz,"0"
2023-10-20,2,quimikuaxh,"0"
2023-10-21,2,Jotajotahs,"0"
2023-10-21,2,Zeonx91,"0"
2023-10-21,2,esloooz,"0"
2023-10-21,2,quimikuaxh,"0"
2023-10-22,1,AntiaMsv,"0"
2023-10-22,1,Jotajotahs,"0"
2023-10-22,1,Yovarana,"0"
2023-10-22,1,Zeonx91,"0"
2023-10-22,1,esloooz,"0"
2023-10-22,1,quimikuaxh,"0"
2023-10-23,1,AntiaMsv,"0"
2023-10-23,1,Jotajotahs,"0"
2023-10-23,1,Yovarana,"0"
2023-10-23,2,Zeonx91,"0"
2023-10-23,1,esloooz,"0"
2023-10-23,2,quimikuaxh,"0"
2023-10-24,1,AntiaMsv,"0"
2023-10-24,1,Jotajotahs,"0"
2023-10-24,1,Yovarana,"0"
2023-10-24,1,Zeonx91,"0"
2023-10-24,2,quimikuaxh,"0"
2023-10-25,1,AntiaMsv,"0"
2023-10-25,2,Jotajotahs,"0"
2023-10-25,2,Yovarana,"0"
2023-10-25,1,Zeonx91,"0"
2023-10-25,1,esloooz,"0"
2023-10-26,1,Jotajotahs,"0"
2023-10-26,2,Zeonx91,"0"
2023-10-26,2,quimikuaxh,"0"
2023-10-27,2,Jotajotahs,"0"
2023-10-27,1,Zeonx91,"0"
2023-10-27,1,esloooz,"0"
2023-10-27,1,quimikuaxh,"0"
2023-10-28,1,AntiaMsv,"0"
2023-10-28,1,Jotajotahs,"0"
2023-10-28,2,Zeonx91,"0"
2023-10-28,2,esloooz,"0"
2023-10-28,1,quimikuaxh,"0"
2023-10-29,1,Jotajotahs,"0"
2023-10-29,1,esloooz,"0"
2023-10-30,2,AntiaMsv,"0"
2023-10-30,2,Jotajotahs,"0"
2023-10-30,2,Zeonx91,"0"
2023-10-30,1,esloooz,"0"
2023-10-30,1,quimikuaxh,"0"
2023-10-31,1,Jotajotahs,"0"
2023-10-31,1,Zeonx91,"0"
2023-10-31,2,esloooz,"0"
2023-10-31,1,quimikuaxh,"0"
2023-11-01,1,AntiaMsv,"0"
2023-11-01,1,Jotajotahs,"0"
2023-11-01,1,Zeonx91,"0"
2023-11-01,2,esloooz,"0"
2023-11-02,1,AntiaMsv,"0"
2023-11-02,1,Jotajotahs,"0"
2023-11-02,1,Zeonx91,"0"
2023-11-02,1,esloooz,"0"
2023-11-02,2,quimikuaxh,"0"
2023-11-03,2,Jotajotahs,"0"
2023-11-03,1,Zeonx91,"0"
2023-11-03,1,esloooz,"0"
2023-11-04,2,AntiaMsv,"0"
2023-11-04,1,Jotajotahs,"0"
2023-11-04,1,Zeonx91,"0"
2023-11-04,1,esloooz,"0"
2023-11-04,1,quimikuaxh,"0"
2023-11-05,1,Jotajotahs,"0"
2023-11-05,1,Zeonx91,"0"
2023-11-05,1,esloooz,"0"
2023-11-05,1,quimikuaxh,"0"
2023-11-06,1,Jotajotahs,"0"
2023-11-06,1,Yovarana,"0"
2023-11-06,1,Zeonx91,"0"
2023-11-06,1,esloooz,"0"
2023-11-06,2,quimikuaxh,"0"
2023-11-07,2,Jotajotahs,"0"
2023-11-07,2,Zeonx91,"0"
2023-11-07,2,esloooz,"0"
2023-11-07,1,quimikuaxh,"0"
2023-11-08,1,Jotajotahs,"0"
2023-11-08,1,Zeonx91,"0"
2023-11-08,2,esloooz,"0"
2023-11-08,1,quimikuaxh,"0"
2023-11-09,2,AntiaMsv,"0"
2023-11-09,1,Jotajotahs,"0"
2023-11-09,1,Zeonx91,"0"
2023-11-09,1,esloooz,"0"
2023-11-09,2,quimikuaxh,"0"
2023-11-10,2,AntiaMsv,"0"
2023-11-10,3,Jotajotahs,"0"
2023-11-10,1,Zeonx91,"0"
2023-11-10,1,esloooz,"0"
2023-11-10,1,quimikuaxh,"0"
2023-11-11,1,Jotajotahs,"0"
2023-11-11,1,Yovarana,"0"
2023-11-11,2,Zeonx91,"0"
2023-11-11,1,quimikuaxh,"0"
2023-11-12,1,AntiaMsv,"0"
2023-11-12,2,Jotajotahs,"0"
2023-11-12,1,Zeonx91,"0"
2023-11-12,3,esloooz,"0"
2023-11-12,1,quimikuaxh,"0"
2023-11-13,2,AntiaMsv,"0"
2023-11-13,2,Jotajotahs,"0"
2023-11-13,1,Yovarana,"0"
2023-11-13,2,Zeonx91,"0"
2023-11-13,1,esloooz,"0"
2023-11-13,1,quimikuaxh,"0"
2023-11-14,1,Jotajotahs,"0"
2023-11-14,2,Yovarana,"0"
2023-11-14,1,Zeonx91,"0"
2023-11-14,1,esloooz,"0"
2023-11-14,1,quimikuaxh,"0"
2023-11-15,2,AntiaMsv,"0"
2023-11-15,1,Jotajotahs,"0"
2023-11-15,1,Yovarana,"0"
2023-11-15,2,Zeonx91,"0"
2023-11-15,1,esloooz,"0"
2023-11-15,1,quimikuaxh,"0"
2023-11-16,1,Jotajotahs,"0"
2023-11-16,1,Zeonx91,"0"
2023-11-16,1,esloooz,"0"
2023-11-16,1,quimikuaxh,"0"
2023-11-17,2,Jotajotahs,"0"
2023-11-17,2,Zeonx91,"0"
2023-11-17,2,esloooz,"0"
2023-11-17,1,quimikuaxh,"0"
2023-11-18,1,Jotajotahs,"0"
2023-11-18,1,Zeonx91,"0"
2023-11-18,1,esloooz,"0"
2023-11-19,2,AntiaMsv,"0"
2023-11-19,1,Jotajotahs,"0"
2023-11-19,1,Zeonx91,"0"
2023-11-19,2,esloooz,"0"
2023-11-19,1,quimikuaxh,"0"
2023-11-20,2,Jotajotahs,"0"
2023-11-20,2,esloooz,"0"
2023-11-20,1,quimikuaxh,"0"
2023-11-22,2,Jotajotahs,"0"
2023-11-22,2,esloooz,"0"
2023-11-22,1,quimikuaxh,"0"
2023-11-23,3,AntiaMsv,"0"
2023-11-23,1,esloooz,"0"
2023-11-23,2,quimikuaxh,"0"
2023-11-24,1,Jotajotahs,"0"
2023-11-24,1,quimikuaxh,"0"
2023-11-25,1,AntiaMsv,"0"
2023-11-25,2,Jotajotahs,"0"
2023-11-25,1,esloooz,"0"
2023-11-25,1,quimikuaxh,"0"
2023-11-26,2,Jotajotahs,"0"
2023-11-26,1,quimikuaxh,"0"
2023-11-27,2,AntiaMsv,"0"
2023-11-27,1,Jotajotahs,"0"
2023-11-27,1,esloooz,"0"
2023-11-27,2,quimikuaxh,"0"
2023-11-28,2,AntiaMsv,"0"
2023-11-28,1,Jotajotahs,"0"
2023-11-28,1,esloooz,"0"
2023-11-28,1,quimikuaxh,"0"
2023-11-29,3,AntiaMsv,"0"
2023-11-29,1,Jotajotahs,"0"
2023-11-29,1,esloooz,"0"
2023-11-29,2,quimikuaxh,"0"
2023-11-30,1,AntiaMsv,"0"
2023-11-30,2,Jotajotahs,"0"
2023-11-30,2,esloooz,"0"
2023-11-30,1,quimikuaxh,"0"
2023-12-01,1,AntiaMsv,"0"
2023-12-01,1,Jotajotahs,"0"
2023-12-01,2,esloooz,"0"
2023-12-01,1,quimikuaxh,"0"
2023-12-02,1,Falafas,"0"
2023-12-02,1,Jotajotahs,"0"
2023-12-02,1,quimikuaxh,"0"
2023-12-03,1,AntiaMsv,"0"
2023-12-03,1,esloooz,"0"
2023-12-03,1,quimikuaxh,"0"
2023-12-04,1,AntiaMsv,"0"
2023-12-04,2,Falafas,"0"
2023-12-04,2,Jotajotahs,"0"
2023-12-04,2,Thybak,"0"
2023-12-04,2,Yovarana,"0"
2023-12-04,1,esloooz,"0"
2023-12-04,1,quimikuaxh,"0"
2023-12-05,1,Falafas,"0"
2023-12-05,1,Jotajotahs,"0"
2023-12-05,2,Thybak,"0"
2023-12-05,1,Yovarana,"0"
2023-12-05,1,esloooz,"0"
2023-12-05,2,quimikuaxh,"0"
2023-12-06,1,AntiaMsv,"0"
2023-12-06,1,Jotajotahs,"0"
2023-12-06,1,Yovarana,"0"
2023-12-06,1,Yovarana,1
2023-12-06,1,esloooz,"0"
2023-12-06,1,quimikuaxh,"0"
2023-12-07,1,AntiaMsv,"0"
2023-12-07,2,Falafas,"0"
2023-12-07,2,Jotajotahs,"0"
2023-12-07,2,Thybak,"0"
2023-12-07,2,Yovarana,1
2023-12-07,1,esloooz,"0"
2023-12-07,2,quimikuaxh,"0"
2023-12-08,1,Falafas,"0"
2023-12-09,2,AntiaMsv,"0"
2023-12-09,1,Jotajotahs,"0"
2023-12-09,1,Thybak,"0"
2023-12-09,1,esloooz,"0"
2023-12-09,1,quimikuaxh,"0"
2023-12-10,3,AntiaMsv,"0"
2023-12-10,1,Jotajotahs,"0"
2023-12-10,1,Thybak,"0"
2023-12-10,1,esloooz,"0"
2023-12-10,1,quimikuaxh,"0"
2023-12-11,1,Falafas,"0"
2023-12-11,1,Jotajotahs,"0"
2023-12-11,1,Thybak,"0"
2023-12-11,1,esloooz,"0"
2023-12-11,2,quimikuaxh,"0"
2023-12-12,1,AntiaMsv,"0"
2023-12-12,1,Jotajotahs,"0"
2023-12-12,2,Thybak,"0"
2023-12-12,1,esloooz,"0"
2023-12-12,2,quimikuaxh,"0"
2023-12-13,2,AntiaMsv,"0"
2023-12-13,1,Falafas,"0"
2023-12-13,1,Jotajotahs,"0"
2023-12-13,1,Thybak,"0"
2023-12-13,1,esloooz,"0"
2023-12-13,1,quimikuaxh,"0"
2023-12-14,2,AntiaMsv,"0"
2023-12-14,2,Jotajotahs,"0"
2023-12-14,1,Thybak,"0"
2023-12-14,1,esloooz,"0"
2023-12-14,2,quimikuaxh,"0"
2023-12-15,1,AntiaMsv,"0"
2023-12-15,1,Falafas,"0"
2023-12-15,1,Jotajotahs,"0"
2023-12-15,2,esloooz,"0"
2023-12-15,2,quimikuaxh,"0"
2023-12-16,1,AntiaMsv,"0"
2023-12-16,2,Jotajotahs,"0"
2023-12-16,1,Thybak,"0"
2023-12-16,1,esloooz,"0"
2023-12-16,1,quimikuaxh,"0"
2023-12-17,1,Jotajotahs,"0"
2023-12-17,1,Thybak,"0"
2023-12-17,1,esloooz,"0"
2023-12-17,2,quimikuaxh,"0"
2023-12-17,3,quimikuaxh,1
2023-12-18,2,AntiaMsv,"0"
2023-12-18,1,Falafas,"0"
2023-12-18,2,Jotajotahs,"0"
2023-12-18,1,Thybak,"0"
2023-12-18,1,esloooz,"0"
2023-12-18,2,quimikuaxh,"0"
2023-12-19,1,AntiaMsv,"0"
2023-12-19,1,Falafas,"0"
2023-12-19,1,Jotajotahs,"0"
2023-12-19,2,esloooz,"0"
2023-12-19,1,quimikuaxh,"0"
2023-12-20,1,Jotajotahs,"0"
2023-12-20,1,Thybak,"0"
2023-12-20,1,esloooz,"0"
2023-12-20,2,quimikuaxh,"0"
2023-12-21,2,AntiaMsv,"0"
2023-12-21,1,Jotajotahs,"0"
2023-12-21,1,esloooz,"0"
2023-12-21,1,quimikuaxh,"0"
2023-12-22,2,AntiaMsv,"0"
2023-12-22,2,Falafas,"0"
2023-12-22,1,Jotajotahs,"0"
2023-12-22,1,Thybak,"0"
2023-12-22,1,esloooz,"0"
2023-12-22,1,quimikuaxh,"0"
2023-12-23,1,Falafas,"0"
2023-12-23,1,Jotajotahs,"0"
2023-12-23,1,quimikuaxh,"0"
2023-12-24,1,AntiaMsv,"0"
2023-12-24,1,Falafas,"0"
2023-12-24,1,Jotajotahs,"0"
2023-12-24,2,esloooz,"0"
2023-12-24,1,quimikuaxh,"0"
2023-12-25,2,Jotajotahs,"0"
2023-12-25,1,esloooz,"0"
2023-12-25,1,quimikuaxh,"0"
2023-12-26,2,AntiaMsv,"0"
2023-12-26,1,Falafas,"0"
2023-12-26,1,Jotajotahs,"0"
2023-12-26,1,esloooz,"0"
2023-12-26,1,quimikuaxh,"0"
2023-12-27,1,Jotajotahs,"0"
2023-12-27,1,esloooz,"0"
2023-12-27,1,quimikuaxh,"0"
2023-12-28,2,AntiaMsv,"0"
2023-12-28,1,Jotajotahs,"0"
2023-12-28,1,esloooz,"0"
2023-12-28,1,quimikuaxh,"0"
2023-12-29,1,AntiaMsv,"0"
2023-12-29,1,Jotajotahs,"0"
2023-12-29,1,esloooz,"0"
2023-12-29,1,quimikuaxh,"0"
2023-12-30,1,Falafas,"0"
2023-12-30,1,Jotajotahs,"0"
2023-12-30,1,esloooz,"0"
2023-12-30,1,quimikuaxh,"0"
2023-12-31,1,AntiaMsv,"0"
2023-12-31,1,Falafas,"0"
2023-12-31,1,Jotajotahs,"0"
2023-12-31,2,Thybak,"0"
2023-12-31,2,quimikuaxh,"0"
2024-01-01,1,Angel_Natath,"0"
2024-01-01,2,AntiaMsv,"0"
2024-01-01,3,Chechu_bl,"0"
2024-01-01,1,Falafas,"0"
2024-01-01,1,Jotajotahs,"0"
2024-01-01,2,Thybak,"0"
2024-01-01,3,esloooz,"0"
2024-01-01,1,quimikuaxh,"0"
2024-01-02,2,Angel_Natath,"0"
2024-01-02,1,Angel_Natath,1
2024-01-02,1,Chechu_bl,"0"
2024-01-02,1,Falafas,"0"
2024-01-02,1,Jotajotahs,"0"
2024-01-02,1,Thybak,"0"
2024-01-02,1,Yovarana,"0"
2024-01-02,1,Yovarana,1
2024-01-02,2,quimikuaxh,"0"
2024-01-03,2,Angel_Natath,"0"
2024-01-03,1,Chechu_bl,"0"
2024-01-03,1,Jotajotahs,"0"
2024-01-03,1,Thybak,"0"
2024-01-03,2,Yovarana,"0"
2024-01-03,1,Yovarana,1
2024-01-03,1,esloooz,"0"
2024-01-03,1,quimikuaxh,"0"
2024-01-04,2,Angel_Natath,"0"
2024-01-04,2,AntiaMsv,"0"
2024-01-04,3,Chechu_bl,"0"
2024-01-04,1,Chechu_bl,1
2024-01-04,2,Falafas,"0"
2024-01-04,2,Jotajotahs,"0"
2024-01-04,2,Thybak,"0"
2024-01-04,2,Yovarana,"0"
2024-01-04,2,esloooz,"0"
2024-01-04,2,quimikuaxh,"0"
2024-01-05,1,Angel_Natath,"0"
2024-01-05,1,AntiaMsv,"0"
2024-01-05,2,Chechu_bl,"0"
2024-01-05,1,Falafas,"0"
2024-01-05,2,Jotajotahs,"0"
2024-01-05,2,Thybak,"0"
2024-01-05,2,Yovarana,"0"
2024-01-05,1,Yovarana,1
2024-01-05,2,esloooz,"0"
2024-01-06,2,Angel_Natath,"0"
2024-01-06,3,Chechu_bl,"0"
2024-01-06,2,Falafas,"0"
2024-01-06,1,Jotajotahs,"0"
2024-01-06,2,Thybak,"0"
2024-01-06,1,Yovarana,"0"
2024-01-06,1,esloooz,"0"
2024-01-06,2,quimikuaxh,"0"
2024-01-07,2,Angel_Natath,"0"
2024-01-07,2,AntiaMsv,"0"
2024-01-07,1,Chechu_bl,"0"
2024-01-07,1,Falafas,"0"
2024-01-07,2,Jotajotahs,"0"
2024-01-07,1,Thybak,"0"
2024-01-07,1,Yovarana,"0"
2024-01-07,2,esloooz,"0"
2024-01-07,1,quimikuaxh,"0"
2024-01-08,2,Angel_Natath,"0"
2024-01-08,1,AntiaMsv,"0"
2024-01-08,2,Chechu_bl,"0"
2024-01-08,1,Falafas,"0"
2024-01-08,1,HelloImNavy,"0"
2024-01-08,2,Jotajotahs,"0"
2024-01-08,1,Thybak,"0"
2024-01-08,1,Yovarana,"0"
2024-01-08,1,esloooz,"0"
2024-01-08,2,quimikuaxh,"0"
2024-01-09,1,AntiaMsv,"0"
2024-01-09,1,Chechu_bl,"0"
2024-01-09,1,Falafas,"0"
2024-01-09,1,Jotajotahs,"0"
2024-01-09,1,Thybak,"0"
2024-01-09,1,Yovarana,"0"
2024-01-09,1,esloooz,"0"
2024-01-09,2,quimikuaxh,"0"